intron	logef	AD	CTRL	deltapsi
chr13:114291544:114291634:clu_2716_+	-0.0207221710133071	0.60362396712157	0.61764508803557	0.0140211209139998
chr13:114291792:114298840:clu_2717_+	0.177379147754763	0.349771311893908	0.377683483729215	0.027912171835307
chr13:114291792:114301731:clu_2717_+	-0.286710750087926	0.101892240747783	0.0691724628417697	-0.0327197779060134
chr13:114299000:114301731:clu_2717_+	0.109331602333162	0.548336447358309	0.553144053429016	0.0048076060707064
chr14:20345087:20345394:clu_2720_+	0.652013373989233	0.519783416562589	0.799504722873663	0.279721306311074
chr14:20345126:20345394:clu_2720_+	-0.652013373989233	0.480216583437411	0.200495277126337	-0.279721306311074
chr14:20455328:20455578:clu_2721_+	0.17444812151832	0.0523275423630346	0.069237738084117	0.0169101957210824
chr14:20455338:20455578:clu_2721_+	-0.0377466650342507	0.120333496043641	0.128778701917311	0.00844520587366956
chr14:20455394:20455578:clu_2721_+	-0.136701456484069	0.827338961593325	0.801983559998572	-0.0253554015947521
chr14:20990598:20992092:clu_2722_+	-0.185272604533995	0.369596100840464	0.28812762082423	-0.0814684800162343
chr14:20990598:20992124:clu_2722_+	0.185272604533995	0.630403899159536	0.71187237917577	0.0814684800162343
chr14:22830254:22830964:clu_2724_+	-0.187205217148328	0.142577191003717	0.095519390068018	-0.0470578009356991
chr14:22830254:22833418:clu_2724_+	0.289623265548103	0.472315630826963	0.509750644659727	0.0374350138327633
chr14:22830254:22834172:clu_2724_+	-0.389480802853213	0.037482875482927	0.0205129072326799	-0.016969968250247
chr14:22833482:22834172:clu_2724_+	0.287062754453438	0.347624302686393	0.374217058039576	0.0265927553531831
chr14:23955212:23959902:clu_2727_+	0.100053931906614	0.311987197938051	0.334105899188591	0.0221187012505396
chr14:23955212:23967211:clu_2727_+	-0.0952805847470414	0.0691782835727922	0.0609374742966352	-0.00824080927615701
chr14:23960003:23965762:clu_2727_+	0.0776236726243388	0.14458912413726	0.151405502675298	0.00681637853803757
chr14:23960003:23967211:clu_2727_+	-0.302200447939954	0.242256752331118	0.173510756638149	-0.0687459956929694
chr14:23966417:23967211:clu_2727_+	0.219803428156043	0.231988642020779	0.280040367201328	0.0480517251805493
chr14:23995133:24000863:clu_2728_+	0.335069495823635	0.110403545847527	0.116932837727463	0.00652929187993562
chr14:23995133:24004337:clu_2728_+	-0.906479613983873	0.299701952273136	0.091716001328352	-0.207985950944784
chr14:24001517:24004337:clu_2728_+	0.571410118160238	0.589894501879337	0.791351160944185	0.201456659064848
chr14:24115726:24116917:clu_2730_+	-0.0665683683774686	0.232874082640129	0.216932557787836	-0.0159415248522927
chr14:24115726:24116972:clu_2730_+	0.0440465628038814	0.0843323592237748	0.0877480116178572	0.00341565239408234
chr14:24115749:24116917:clu_2730_+	0.0225218055735871	0.682793558136096	0.695319430594307	0.0125258724582105
chr14:24162280:24162966:clu_2731_+	0.294920121023988	0.0301494842530052	0.0530941008928545	0.0229446166398493
chr14:24162324:24162966:clu_2731_+	-0.294920121023988	0.969850515746995	0.946905899107146	-0.0229446166398494
chr14:30559272:30581076:clu_2735_+	0.0265642151048909	0.284248576769479	0.284523765003275	0.000275188233795187
chr14:30559272:30586718:clu_2735_+	-0.109732127219104	0.229730134577123	0.200652911457528	-0.0290772231195948
chr14:30581116:30586718:clu_2735_+	0.0831679121142127	0.486021288653398	0.514823323539198	0.0288020348857996
chr14:30586815:30589383:clu_2736_+	0.0199215425852849	0.950580969154926	0.952419421329503	0.00183845217457757
chr14:30589213:30589383:clu_2736_+	-0.0199215425852849	0.0494190308450745	0.0475805786704969	-0.00183845217457752
chr14:30622399:30628209:clu_2738_+	-0.139947732267576	0.276959019244471	0.256854145101971	-0.0201048741425008
chr14:30622399:30630477:clu_2738_+	0.255828253315466	0.131534718511521	0.181215270833347	0.0496805523218258
chr14:30628279:30630477:clu_2738_+	-0.115880521047889	0.591506262244008	0.561930584064683	-0.0295756781793249
chr14:32076657:32090502:clu_2739_+	-0.177197923342093	0.0268354789695699	0.0248158866224913	-0.00201959234707859
chr14:32077053:32090502:clu_2739_+	0.286902029485722	0.0783437760248831	0.115234094527409	0.0368903185025258
chr14:32077435:32090502:clu_2739_+	-0.196297219260224	0.289006738300048	0.262200608317569	-0.0268061299824797
chr14:32077435:32117143:clu_2739_+	-0.0297271088725117	0.00983686979024526	0.0105420028387964	0.000705133048551103
chr14:32077435:32146263:clu_2739_+	0.410049694261631	0.00299667364083727	0.00498538029448797	0.0019887066536507
chr14:32094386:32117140:clu_2739_+	-0.118249161407628	0.199564392828751	0.195751285283955	-0.00381310754479627
chr14:32094386:32117143:clu_2739_+	-0.032571774290461	0.0893189776759954	0.0954496910948677	0.00613071341887228
chr14:32117287:32146263:clu_2739_+	-0.142908536574435	0.304097092769669	0.291021051020424	-0.0130760417492454
chr14:32329408:32401998:clu_2740_+	-0.323619157967128	0.0417798230929706	0.0213873207810881	-0.0203925023118825
chr14:32329408:32433460:clu_2740_+	0.39609946067539	0.884896155911863	0.930361905843848	0.0454657499319858
chr14:32402141:32433460:clu_2740_+	-0.072480302708262	0.0733240209951669	0.0482507733750635	-0.0250732476201034
chr14:32599506:32600626:clu_2741_+	0.033207709844722	0.0217793049899904	0.0232401444184141	0.00146083942842373
chr14:32599506:32600629:clu_2741_+	-0.033207709844722	0.97822069501001	0.976759855581586	-0.00146083942842368
chr14:33215426:33215537:clu_2743_+	-0.0550291669000539	0.298062555414183	0.273030359443022	-0.0250321959711613
chr14:33215426:33367186:clu_2743_+	0.0584664130317324	0.47003978562039	0.482312640290962	0.0122728546705725
chr14:33215426:33367192:clu_2743_+	-0.254080185324502	0.0886975019435789	0.066583734520101	-0.0221137674234778
chr14:33215587:33367186:clu_2743_+	0.250642939192824	0.143200157021848	0.178073265745914	0.0348731087240665
chr14:33367268:33367433:clu_2744_+	0.2465925033207	0.0556201741488969	0.0879603390593431	0.0323401649104461
chr14:33367268:33560121:clu_2744_+	-0.2465925033207	0.944379825851103	0.912039660940657	-0.0323401649104462
chr14:34546878:34556255:clu_2746_+	0.013279802492008	0.996108913624041	0.995918089880898	-0.000190823743142943
chr14:34546878:34556258:clu_2746_+	-0.124341816617173	0.000899705266413386	0.000783878490170596	-0.00011582677624279
chr14:34546882:34556258:clu_2746_+	0.111062014125165	0.00299138110954514	0.0032980316289309	0.000306650519385753
chr14:35046628:35053278:clu_2747_+	0.0519937835754177	0.834572224841522	0.853426055104686	0.0188538302631635
chr14:35046954:35053278:clu_2747_+	0.397111465692888	0.0594916542222128	0.0859094068998564	0.0264177526776436
chr14:35047084:35053278:clu_2747_+	-0.690058038525711	0.0937966421978809	0.045668868395423	-0.048127773802458
chr14:35051262:35053278:clu_2747_+	0.240952789257405	0.0121394787383838	0.0149956696000347	0.00285619086165086
chr14:35124231:35126735:clu_2748_+	0.166131835256797	0.394054507443124	0.461909499703983	0.0678549922608589
chr14:35124231:35127479:clu_2748_+	-0.0397982336469305	0.100104897760657	0.0955040146870868	-0.00460088307357043
chr14:35126782:35127479:clu_2748_+	-0.126333601609866	0.505840594796219	0.442586485608931	-0.0632541091872885
chr14:35278718:35307994:clu_2749_+	0.0008247976357115	0.018083101360071	0.01880715007636	0.000724048716288971
chr14:35292552:35307994:clu_2749_+	-0.0650230243860791	0.319778051616031	0.311387647042704	-0.00839040457332668
chr14:35292552:35308914:clu_2749_+	0.097200242859104	0.0290348559200677	0.0332525590096576	0.00421770308958996
chr14:35308088:35308914:clu_2749_+	-0.0330020161087364	0.63310399110383	0.636552643871278	0.00344865276744766
chr14:39265421:39276934:clu_2757_+	0.375228799600626	0.0483666907669804	0.0909070507935022	0.0425403600265218
chr14:39266527:39276934:clu_2757_+	-0.031294122514825	0.112311463796717	0.140580350005331	0.0282688862086136
chr14:39267522:39276934:clu_2757_+	-0.343934677085801	0.839321845436302	0.768512599201167	-0.0708092462351354
chr14:39276955:39279337:clu_2758_+	0.19346748803424	0.0701113839108795	0.0999262168487575	0.029814832937878
chr14:39277065:39279337:clu_2758_+	-0.19346748803424	0.929888616089121	0.900073783151242	-0.0298148329378781
chr14:39470400:39655504:clu_2760_+	0.0918887844614611	0.0381126742247826	0.0314832565553157	-0.00662941766946697
chr14:39646571:39654845:clu_2760_+	0.0428549480511396	0.152776119480841	0.12016294839342	-0.0326131710874211
chr14:39646571:39655504:clu_2760_+	-0.499341843963801	0.0471014400631287	0.0215415134093174	-0.0255599266538113
chr14:39654940:39655504:clu_2760_+	0.364598111451201	0.762009766231248	0.826812281641947	0.0648025154106993
chr14:49549313:49853741:clu_2763_+	0.465300163403762	0.00453327111083134	0.00816006258974571	0.00362679147891437
chr14:49549313:49862676:clu_2763_+	0.349990465298295	0.00345427700630986	0.00554064842389297	0.00208637141758311
chr14:49586876:49853741:clu_2763_+	-0.113918585413865	0.280699126264409	0.283120522820193	0.00242139655578372
chr14:49586876:49862566:clu_2763_+	-0.332810427594436	0.00355606658877174	0.00288161964572277	-0.000674446943048969
chr14:49586876:49862676:clu_2763_+	-0.138942329711651	0.611231615470181	0.60126846448569	-0.00996315098449085
chr14:49586876:49862677:clu_2763_+	-0.638201837463062	0.00704032740708963	0.00420368169663361	-0.00283664571045602
chr14:49586878:49853742:clu_2763_+	-0.580118943378204	0.00794683643972453	0.00502870688935011	-0.00291812955037442
chr14:49586878:49862677:clu_2763_+	-0.393341228470852	0.0124962726149446	0.00953145210452712	-0.00296482051041751
chr14:49609167:49853741:clu_2763_+	0.50000590277679	0.00152809832242152	0.00284777456825628	0.00131967624583476
chr14:49616111:49853741:clu_2763_+	-0.329206625826355	0.00265366283449309	0.00215813011426752	-0.000495532720225567
chr14:49617441:49853741:clu_2763_+	-0.21262458437704	0.00435719948657166	0.003981715849839	-0.000375483636732658
chr14:49617441:49862676:clu_2763_+	-0.214975068994442	0.00298822288848505	0.00272430047151971	-0.000263922416965334
chr14:49652707:49853741:clu_2763_+	0.502536411293783	0.00504342365146932	0.00942277335025964	0.00437934969879032
chr14:49652707:49862676:clu_2763_+	0.482712778946228	0.00344679638160323	0.00631334654009538	0.00286655015849215
chr14:49687116:49853741:clu_2763_+	-0.185933357237802	0.0138309330685218	0.0129809402962716	-0.000849992772250145
chr14:49687116:49862676:clu_2763_+	-0.18068411634501	0.0116265211138378	0.0109694328460313	-0.000657088267806494
chr14:49731667:49853741:clu_2763_+	0.492642939325458	0.00230617628155524	0.00426627764185806	0.00196010136030282
chr14:49848403:49853741:clu_2763_+	0.149077241476135	0.00361228994919066	0.00473947819923866	0.001127188250048
chr14:49848403:49862676:clu_2763_+	0.0885422906241905	0.00259507839005905	0.00320485520763785	0.000609776817578801
chr14:49858313:49862676:clu_2763_+	-0.215223396092934	0.0120022739799573	0.0109395059006483	-0.00106276807930907
chr14:49861715:49862676:clu_2763_+	0.505172307761013	0.00305153074957294	0.0057163103583219	0.00266477960874896
chr14:49586600:49753936:clu_2765_+	0.228505891254837	0.0343671154405202	0.0532180201018375	0.0188509046613173
chr14:49586600:49824045:clu_2765_+	-0.228505891254837	0.96563288455948	0.946781979898162	-0.0188509046613173
chr14:49586719:49853765:clu_2766_+	0.145072281827636	0.158927995674828	0.195419679662972	0.0364916839881438
chr14:49586719:49862700:clu_2766_+	-0.132917909104209	0.514773999966292	0.479352380414328	-0.0354216195519633
chr14:49586722:49853727:clu_2766_+	0.373231319573572	0.0119657017780674	0.0184839283559154	0.00651822657784801
chr14:49586722:49853765:clu_2766_+	-0.111225379750886	0.056412032171756	0.0536822827862917	-0.0027297493854643
chr14:49586722:49862700:clu_2766_+	0.043409532688658	0.0890019817663305	0.0988589507586183	0.00985696899228776
chr14:49586723:49853765:clu_2766_+	-0.186240883475379	0.0670700687224355	0.0592119225760676	-0.00785814614636795
chr14:49586723:49862700:clu_2766_+	-0.131328961759393	0.101848219920291	0.0949908554458068	-0.00685736447448397
chr14:49586728:49853770:clu_2768_+	-0.422074491063106	0.353873880495989	0.244486399430358	-0.109387481065632
chr14:49586728:49853771:clu_2768_+	0.324293405059839	0.12218427076019	0.17805942071719	0.0558751499569998
chr14:49586728:49862705:clu_2768_+	-0.028210242852767	0.285398263511569	0.292355044734934	0.00695678122336507
chr14:49586728:49862706:clu_2768_+	0.125991328856034	0.238543585232251	0.285099135117518	0.0465555498852669
chr14:49586750:49862549:clu_2772_+	0.14727640648641	0.0128061705971749	0.0159432467688383	0.00313707617166339
chr14:49586750:49862550:clu_2772_+	-0.0612669959437691	0.435665037904835	0.440292153060057	0.00462711515522191
chr14:49586750:49862551:clu_2772_+	-0.0860094105426412	0.55152879149799	0.543764600171105	-0.00776419132688522
chr14:49586815:49853694:clu_2777_+	-0.0267030538294198	0.527270945997617	0.513942893721422	-0.0133280522761946
chr14:49586815:49862629:clu_2777_+	0.0267030538294198	0.472729054002383	0.486057106278578	0.0133280522761946
chr14:49821050:49853746:clu_2779_+	-0.27114726210338	0.208416406645372	0.15928010832631	-0.0491362983190625
chr14:49821090:49853746:clu_2779_+	0.0452663578718797	0.256043155842696	0.268509403082647	0.012466247239951
chr14:49821090:49862681:clu_2779_+	0.036563029255522	0.196329188371448	0.20410394137508	0.00777475300363262
chr14:49821127:49853746:clu_2779_+	-0.269739640147867	0.207030801567619	0.158444046230762	-0.0485867553368568
chr14:49848407:49853746:clu_2779_+	0.459057515123845	0.132180447572865	0.209662500985201	0.0774820534123357
chr14:49853899:50107953:clu_2780_+	0.0197771353376167	0.0578489115767561	0.0437240994696024	-0.0141248121071537
chr14:49853899:50108079:clu_2780_+	0.0957619473817571	0.0621368882032856	0.050672807426869	-0.0114640807764165
chr14:49862834:49906546:clu_2780_+	-0.813654535879424	0.0261905368634652	0.00860231430572498	-0.0175882225577402
chr14:49862834:50107953:clu_2780_+	0.349971910460237	0.420488661933667	0.44216233011674	0.0216736681830733
chr14:49862834:50108079:clu_2780_+	0.348143542699813	0.433335001422826	0.454838448681064	0.0215034472582372
chr14:49586877:49853743:clu_2782_+	-0.0722431635067638	0.29047885125135	0.288126478395679	-0.00235237285567158
chr14:49586877:49862678:clu_2782_+	-0.060292729262819	0.591782770333123	0.594047232485803	0.0022644621526795
chr14:49619630:49853743:clu_2782_+	0.286142844048501	0.00454576323268951	0.0064523888169472	0.00190662558425769
chr14:49619630:49862678:clu_2782_+	0.281165790166302	0.00316505050947946	0.00447026075014771	0.00130521024066825
chr14:49687117:49853743:clu_2782_+	-0.143485556346396	0.0309823758255812	0.0286182578528656	-0.00236411797271562
chr14:49687117:49862678:clu_2782_+	-0.134766466242392	0.0288753644226478	0.0269055950421459	-0.00196976938050191
chr14:49731668:49853743:clu_2782_+	-0.0189553914863624	0.00505365297195865	0.00528708940247892	0.000233436430520271
chr14:49731668:49862678:clu_2782_+	-0.0831842456293276	0.00348562656786555	0.0034197775607244	-6.58490071411503e-05
chr14:49739767:49853743:clu_2782_+	-0.238751671661232	0.00372160054600132	0.00312524941963495	-0.000596351126366369
chr14:49758884:49853743:clu_2782_+	-0.256910566265998	0.00152295189193572	0.00125589925688693	-0.000267052635048794
chr14:49852388:49853743:clu_2782_+	0.332864510264976	0.00494374695203143	0.0073529381538021	0.00240919120177067
chr14:49852388:49862678:clu_2782_+	0.235378616127255	0.00344296196277958	0.00464514546674235	0.00120218350396277
chr14:49858314:49862678:clu_2782_+	-0.126961970205742	0.0279992835325562	0.0262936873961424	-0.00170559613641376
chr14:49710381:49723874:clu_2784_+	0.248111393634923	0.373134623542338	0.395685291032705	0.0225506674903668
chr14:49710381:49725686:clu_2784_+	-0.432584868147412	0.0424500846520042	0.0227897880996541	-0.0196602965523501
chr14:49723952:49725686:clu_2784_+	0.184473474512489	0.584415291805658	0.581524920867641	-0.00289037093801681
chr14:50560299:50587831:clu_2785_+	-0.135491369531215	0.994800955740186	0.993193754515446	-0.00160720122473967
chr14:50560500:50587831:clu_2785_+	0.135491369531215	0.00519904425981445	0.00680624548455407	0.00160720122473962
chr14:50628462:50629995:clu_2786_+	0.158852737963207	0.484936046557841	0.507234675523991	0.0222986289661502
chr14:50628462:50632229:clu_2786_+	-0.256659876482954	0.0479354984402653	0.0330922944153401	-0.0148432040249253
chr14:50630009:50632229:clu_2786_+	0.0978071385197466	0.467128455001893	0.459673030060668	-0.00745542494122486
chr14:51860790:51877617:clu_2787_+	0.270386967452114	0.449632990014701	0.470521302778132	0.0208883127634315
chr14:51860790:51950650:clu_2787_+	-0.221972236125679	0.0567327805831852	0.0362849314505282	-0.0204478491326569
chr14:51877657:51950650:clu_2787_+	0.242415162969305	0.471940389694514	0.480242143701084	0.00830175400657029
chr14:51877657:51966711:clu_2787_+	-0.29082989429574	0.0216938397075998	0.012951622070255	-0.0087422176373448
chr14:54530226:54530903:clu_2788_+	-0.0961771741615482	0.460093490926666	0.431438991521001	-0.0286544994056642
chr14:54530405:54530903:clu_2788_+	-0.0445837990336812	0.36347589671917	0.35888527335671	-0.00459062336245986
chr14:54530763:54530903:clu_2788_+	0.140760973195229	0.176430612354164	0.209675735122288	0.033245122768124
chr14:55027471:55031863:clu_2790_+	-0.356521886829442	0.112908809094257	0.063992665014123	-0.0489161440801341
chr14:55027471:55042952:clu_2790_+	0.322677608656484	0.688789821558116	0.76994851218194	0.081158690623824
chr14:55031991:55042952:clu_2790_+	0.0338442781729585	0.198301369347627	0.166058822803937	-0.0322425465436899
chr14:55633341:55634526:clu_2792_+	0.345960197778864	0.985663171525404	0.992771029620313	0.00710785809490933
chr14:55633341:55634530:clu_2792_+	-0.345960197778864	0.0143368284745963	0.00722897037968692	-0.00710785809490934
chr14:55650418:55650569:clu_2793_+	-0.00155826920476913	0.441047210369504	0.43910605046764	-0.00194115990186378
chr14:55650418:55651890:clu_2793_+	-0.0144739065205754	0.179815146479005	0.176726396810626	-0.00308874966837863
chr14:55650637:55651890:clu_2793_+	0.0160321757253445	0.379137643151492	0.384167552721734	0.00502990957024246
chr14:55661612:55663955:clu_2794_+	0.0209853957011032	0.385547556826333	0.389208393713541	0.00366083688720803
chr14:55661612:55667241:clu_2794_+	0.0515866995915318	0.377722913058719	0.393158391990435	0.0154354789317163
chr14:55664041:55667241:clu_2794_+	-0.0725720952926349	0.236729530114948	0.217633214296024	-0.0190963158189241
chr14:55673012:55673172:clu_2795_+	-0.143765488045232	0.256771326375396	0.212264676002217	-0.0445066503731789
chr14:55673012:55675835:clu_2795_+	0.157369119393374	0.500789897967206	0.559458479367875	0.058668581400669
chr14:55673255:55675835:clu_2795_+	-0.0136036313481416	0.242438775657398	0.228276844629907	-0.0141619310274902
chr14:58247832:58252119:clu_2797_+	-0.20723455851512	0.88923874893894	0.84137835198224	-0.0478603969567
chr14:58247832:58252124:clu_2797_+	0.20723455851512	0.11076125106106	0.15862164801776	0.0478603969567
chr14:58351323:58353658:clu_2799_+	0.0854150689948024	0.973778162347567	0.977804519702628	0.00402635735506107
chr14:58351676:58353658:clu_2799_+	-0.0854150689948024	0.0262218376524329	0.0221954802973721	-0.00402635735506086
chr14:59331920:59338385:clu_2801_+	-0.0312459790023614	0.366771802101257	0.35745661185054	-0.00931519025071648
chr14:59331920:59340074:clu_2801_+	-0.0233968940210954	0.375667422383956	0.36901136732123	-0.00665605506272632
chr14:59338414:59340074:clu_2801_+	0.0546428730234568	0.257560775514787	0.27353202082823	0.0159712453134429
chr14:60249677:60250380:clu_2804_+	-0.0449518138451116	0.0250894647372749	0.023811618271798	-0.00127784646547696
chr14:60249677:60282684:clu_2804_+	0.0154691830501696	0.915772500443766	0.923263399068555	0.00749089862478924
chr14:60250481:60282684:clu_2804_+	-0.233276395401394	0.0463956717000765	0.0364742739501869	-0.00992139774988957
chr14:60277091:60282684:clu_2804_+	0.262759026196336	0.0127423631188826	0.0164507087094598	0.00370834559057726
chr14:60734951:60796217:clu_2805_+	0.239217557747614	0.965945042471768	0.978617466682437	0.0126724242106684
chr14:60793077:60796217:clu_2805_+	-0.239217557747614	0.0340549575282319	0.0213825333175634	-0.0126724242106684
chr14:60812127:60817918:clu_2806_+	-0.147739216362325	0.0591373502344634	0.0497446915115815	-0.00939265872288191
chr14:60812127:60818722:clu_2806_+	0.0313029412417084	0.900017305882366	0.905508981108343	0.00549167522597716
chr14:60817949:60818722:clu_2806_+	0.116436275120617	0.0408453438831704	0.0447463273800752	0.00390098349690479
chr14:60808428:60809461:clu_2807_+	0.260624029631286	0.0335467033934498	0.0516523573859269	0.0181056539924771
chr14:60808428:60811987:clu_2807_+	-0.19549323568491	0.927418231886585	0.904954442432684	-0.0224637894539006
chr14:60811579:60811987:clu_2807_+	-0.0651307939463754	0.0390350647199652	0.0433932001813888	0.00435813546142357
chr14:60798160:60799259:clu_2808_+	0.0491244680560039	0.267110621258799	0.281831644438865	0.0147210231800655
chr14:60798160:60808325:clu_2808_+	-0.0248815170252191	0.654605989002979	0.641413624432593	-0.0131923645703858
chr14:60799391:60808325:clu_2808_+	-0.0242429510307848	0.078283389738222	0.0767547311285423	-0.00152865860967974
chr14:61695839:61720379:clu_2812_+	0.024837874716158	0.230376801940616	0.239302186680453	0.00892538473983684
chr14:61695839:61720382:clu_2812_+	-0.024837874716158	0.769623198059384	0.760697813319548	-0.00892538473983673
chr14:61744813:61745691:clu_2813_+	0.0522639069344469	0.847729872756232	0.854424971778198	0.0066950990219663
chr14:61744813:61746934:clu_2813_+	-0.062719029664218	0.0236555409741466	0.0212526394663717	-0.00240290150777493
chr14:61745817:61746934:clu_2813_+	0.0104551227297711	0.128614586269621	0.12432238875543	-0.00429219751419135
chr14:61970311:61995876:clu_2814_+	-0.0211542417300344	0.0712093892482067	0.0715815992726302	0.000372210024423517
chr14:61970311:61995953:clu_2814_+	0.200098386680309	0.0115160364734826	0.0144429518556217	0.00292691538213909
chr14:61970311:62069603:clu_2814_+	0.0132423837737074	0.435081993084999	0.452661449977015	0.0175794568920158
chr14:61970311:62075135:clu_2814_+	-0.0518413944516009	0.0187609721927823	0.0182890949619687	-0.000471877230813548
chr14:61996542:62069603:clu_2814_+	-0.149846419492909	0.24450684433426	0.216105019366845	-0.0284018249674153
chr14:62069815:62075135:clu_2814_+	0.0095012852205281	0.21892476466627	0.22691988456592	0.00799511989965038
chr14:62084385:62100394:clu_2815_+	0.135312746866987	0.926285558776248	0.942762727525033	0.0164771687487848
chr14:62084385:62100563:clu_2815_+	-0.135312746866987	0.0737144412237518	0.057237272474967	-0.0164771687487848
chr14:65411993:65455621:clu_2822_+	0.037055698043719	0.234664887330974	0.238722159881989	0.00405727255101529
chr14:65413214:65455621:clu_2822_+	0.0174592266715952	0.733851932526689	0.732052834593246	-0.00179909793344313
chr14:65430309:65455621:clu_2822_+	-0.0545149247153142	0.0314831801423365	0.0292250055247644	-0.0022581746175721
chr14:65455718:65479707:clu_2823_+	-0.0464412616168639	0.0989196659375704	0.111165782316447	0.0122461163788762
chr14:65455718:65561337:clu_2823_+	-0.195785519613841	0.869723190290491	0.841802382750912	-0.0279208075395783
chr14:65479784:65561337:clu_2823_+	0.242226781230704	0.0313571437719391	0.0470318349326411	0.015674691160702
chr14:65616373:65617090:clu_2824_+	0.0691982224362685	0.0180254555980145	0.0182260750808348	0.000200619482820279
chr14:65616373:65629492:clu_2824_+	0.0691295530462324	0.923578607331851	0.933793715336262	0.0102151080044114
chr14:65617191:65629492:clu_2824_+	-0.138327775482501	0.0583959370701344	0.0479802095829028	-0.0104157274872316
chr14:66681185:66688247:clu_2825_+	0.119717571606814	0.0306562915022837	0.0386294048443422	0.00797311334205856
chr14:66681185:66776464:clu_2825_+	-0.119717571606814	0.969343708497716	0.961370595155658	-0.00797311334205864
chr14:66824566:66842678:clu_2826_+	0.0579395769908011	0.055996281463118	0.0597770128504923	0.00378073138737436
chr14:66824566:66879939:clu_2826_+	-0.0103047592628186	0.915561601597994	0.912902618095259	-0.00265898350273586
chr14:66842716:66879939:clu_2826_+	-0.0476348177279825	0.0284421169388876	0.027320369054249	-0.00112174788463859
chr14:66965325:66985682:clu_2828_+	0.209647802424324	0.245150902884186	0.338296112960417	0.0931452100762306
chr14:66965325:67023633:clu_2828_+	-0.417588595486405	0.590331601111836	0.435065089797515	-0.155266511314321
chr14:66985738:67023633:clu_2828_+	0.207940793062081	0.164517496003977	0.226638797242068	0.0621213012380901
chr14:67241533:67269701:clu_2829_+	0.0238797210406583	0.939558754535265	0.942214662072356	0.00265590753709077
chr14:67254310:67269701:clu_2829_+	-0.0238797210406583	0.0604412454647348	0.0577853379276441	-0.00265590753709064
chr14:67269783:67279018:clu_2830_+	0.050393167781145	0.489464378513369	0.514655203799574	0.0251908252862049
chr14:67269783:67279250:clu_2830_+	-0.050393167781145	0.510535621486631	0.485344796200426	-0.0251908252862051
chr14:67579876:67580938:clu_2831_+	0.0852472695730348	0.917219441400262	0.929277790351239	0.0120583489509776
chr14:67580805:67580938:clu_2831_+	-0.0852472695730348	0.0827805585997382	0.0707222096487606	-0.0120583489509776
chr14:67586097:67587074:clu_2832_+	-0.0915529514943726	0.900361686480406	0.882688946846073	-0.017672739634333
chr14:67586949:67587074:clu_2832_+	0.0915529514943726	0.0996383135195941	0.117311053153927	0.0176727396343331
chr14:69424202:69442069:clu_2834_+	-0.0492040541336146	0.33312803787043	0.327126896952408	-0.00600114091802134
chr14:69424202:69453241:clu_2834_+	0.63236976170403	0.0219162408398553	0.0425475814911714	0.0206313406513162
chr14:69442266:69453241:clu_2834_+	-0.033001955361705	0.338621431833782	0.337952754932359	-0.000668676901422749
chr14:69442266:69454812:clu_2834_+	-0.554365575649487	0.0562692742201171	0.0333416831077335	-0.0229275911123836
chr14:69453309:69454812:clu_2834_+	0.00420182344077749	0.250065015235816	0.259031083516327	0.00896606828051144
chr14:69767251:69768138:clu_2835_+	0.240161761365922	0.185946218907078	0.239345926592328	0.0533997076852495
chr14:69767255:69768138:clu_2835_+	-0.0800989283824181	0.566448894250112	0.529312282794375	-0.0371366114557373
chr14:69767380:69768138:clu_2835_+	-0.080253559379562	0.233751687854782	0.21839306266117	-0.0153586251936113
chr14:69767987:69768138:clu_2835_+	-0.0798092736039422	0.0138531989880277	0.0129487279521269	-0.00090447103590089
chr14:69769251:69769511:clu_2836_+	0.113150072061868	0.055902284140969	0.0523027629914854	-0.00359952114948356
chr14:69769251:69770467:clu_2836_+	0.242748070954737	0.823548196276317	0.877137734352684	0.0535895380763667
chr14:69770042:69770467:clu_2836_+	-0.355898143016605	0.120549519582714	0.0705595026558306	-0.0499900169268832
chr14:69771105:69771194:clu_2837_+	0.0815553564930039	0.874957313910785	0.891739206192176	0.0167818922813907
chr14:69771105:69771197:clu_2837_+	-0.0815553564930039	0.125042686089215	0.108260793807824	-0.0167818922813908
chr14:70978648:70988567:clu_2839_+	0.106817709413051	0.576591334851997	0.61091803649864	0.0343267016466428
chr14:70978648:70988570:clu_2839_+	-0.0355496942100877	0.0589609757579342	0.0541813872185332	-0.00477958853940095
chr14:70978648:71009634:clu_2839_+	-0.0358071454318855	0.105044696557566	0.09650454762097	-0.00854014893659606
chr14:70995925:71009634:clu_2839_+	-0.035460869771078	0.259402992832503	0.238396028661857	-0.0210069641706457
chr14:71011549:71012985:clu_2840_+	-0.085984781928561	0.944712485079135	0.935012439309042	-0.00970004577009376
chr14:71011549:71013000:clu_2840_+	0.085984781928561	0.0552875149208647	0.0649875606909584	0.00970004577009366
chr14:71735391:71738241:clu_2845_+	-0.158294032775837	0.628152929559353	0.551742330100054	-0.0764105994592992
chr14:71735391:71738244:clu_2845_+	0.158294032775837	0.371847070440647	0.448257669899946	0.076410599459299
chr14:73088161:73088370:clu_2848_+	-0.116124461847897	0.0441085856970305	0.0327655436582353	-0.0113430420387952
chr14:73088161:73096915:clu_2848_+	0.200523872491308	0.926797154135416	0.944925483317142	0.0181283291817254
